LocationID;LocationType;Date;tre200dx
854;1;202309290000;25.8
855;1;202309290000;25.4
856;1;202309290000;9.8
857;1;202309290000;24.8
859;1;202309290000;25.0
860;1;202309290000;25.9
861;1;202309290000;18.6
862;1;202309290000;12.0
863;1;202309290000;15.4
864;1;202309290000;12.2
865;1;202309290000;24.6
866;1;202309290000;9.3
867;1;202309290000;10.9
915;1;202309290000;25.4
952;1;202309290000;25.2
955;1;202309290000;21.6
958;1;202309290000;25.5
1024;1;202309290000;24.7
1040;1;202309290000;25.5
1118;1;202309290000;22.4
1435;1;202309290000;24.3
1472;1;202309290000;25.7
1728;1;202309290000;23.5
1729;1;202309290000;24.2
1730;1;202309290000;24.6
1731;1;202309290000;23.9
1732;1;202309290000;24.2
1733;1;202309290000;23.8
1734;1;202309290000;21.6
1735;1;202309290000;25.3
1736;1;202309290000;25.0
1737;1;202309290000;24.6
1738;1;202309290000;24.8
1739;1;202309290000;24.6
1740;1;202309290000;24.7
1741;1;202309290000;25.2
1742;1;202309290000;22.2
1743;1;202309290000;25.1
1744;1;202309290000;25.2
1745;1;202309290000;25.4
1746;1;202309290000;25.4
1747;1;202309290000;25.7
1748;1;202309290000;25.0
1749;1;202309290000;25.6
1750;1;202309290000;25.3
1751;1;202309290000;24.5
1752;1;202309290000;25.3
1753;1;202309290000;25.0
1754;1;202309290000;25.6
1755;1;202309290000;25.7
1756;1;202309290000;25.7
1757;1;202309290000;23.8
1758;1;202309290000;23.9
1759;1;202309290000;23.5
1760;1;202309290000;25.1
1761;1;202309290000;25.7
1762;1;202309290000;23.3
1763;1;202309290000;24.3
1764;1;202309290000;24.3
1765;1;202309290000;25.7
1766;1;202309290000;25.6
1767;1;202309290000;25.6
1768;1;202309290000;25.5
1769;1;202309290000;25.0
1770;1;202309290000;25.2
1771;1;202309290000;25.1
1772;1;202309290000;25.5
1773;1;202309290000;25.1
1774;1;202309290000;24.9
1775;1;202309290000;25.3
1776;1;202309290000;25.1
1777;1;202309290000;25.2
1778;1;202309290000;25.1
1779;1;202309290000;24.0
1780;1;202309290000;25.3
1781;1;202309290000;25.2
1782;1;202309290000;25.4
1783;1;202309290000;24.9
1784;1;202309290000;24.9
1785;1;202309290000;25.5
1786;1;202309290000;24.7
1787;1;202309290000;22.4
1788;1;202309290000;23.2
1789;1;202309290000;24.2
1790;1;202309290000;24.8
1795;1;202309290000;25.7
1796;1;202309290000;25.6
1797;1;202309290000;25.0
1798;1;202309290000;24.5
1799;1;202309290000;24.7
1800;1;202309290000;24.4
1801;1;202309290000;24.7
1802;1;202309290000;24.7
1803;1;202309290000;25.0
1804;1;202309290000;25.4
1805;1;202309290000;25.4
1806;1;202309290000;25.6
1815;1;202309290000;24.9
1816;1;202309290000;25.3
1817;1;202309290000;25.1
1818;1;202309290000;25.5
1820;1;202309290000;24.4
1821;1;202309290000;24.7
1822;1;202309290000;25.1
1823;1;202309290000;24.9
1824;1;202309290000;24.6
1825;1;202309290000;24.9
1826;1;202309290000;25.5
1827;1;202309290000;25.5
1828;1;202309290000;25.5
1829;1;202309290000;25.3
1830;1;202309290000;25.3
1832;1;202309290000;25.6
1833;1;202309290000;25.7
1835;1;202309290000;25.3
1836;1;202309290000;25.5
2518;1;202309290000;19.3
2521;1;202309290000;24.3
2522;1;202309290000;24.9
2523;1;202309290000;23.8
2524;1;202309290000;21.5
2525;1;202309290000;25.4
3932;1;202309290000;26.3
3935;1;202309290000;25.2
3952;1;202309290000;25.4
3954;1;202309290000;19.1
3955;1;202309290000;25.5
3956;1;202309290000;25.4
3958;1;202309290000;24.1
3959;1;202309290000;21.7
3960;1;202309290000;25.7
3963;1;202309290000;25.2
3966;1;202309290000;25.6
3967;1;202309290000;25.7
3968;1;202309290000;25.0
3969;1;202309290000;25.5
3970;1;202309290000;24.3
3971;1;202309290000;24.5
3972;1;202309290000;24.8
3973;1;202309290000;25.8
3974;1;202309290000;25.1
3975;1;202309290000;25.4
3976;1;202309290000;24.3
3977;1;202309290000;24.3
3978;1;202309290000;23.2
3979;1;202309290000;24.9
3981;1;202309290000;24.4
3982;1;202309290000;24.0
3985;1;202309290000;24.6
3988;1;202309290000;25.2
3992;1;202309290000;25.7
3996;1;202309290000;25.6
3998;1;202309290000;25.3
3999;1;202309290000;24.5
4002;1;202309290000;24.8
4004;1;202309290000;24.3
4025;1;202309290000;25.3
4026;1;202309290000;25.7
4037;1;202309290000;25.1
4038;1;202309290000;24.0
4040;1;202309290000;24.9
4041;1;202309290000;23.6
4042;1;202309290000;23.0
4043;1;202309290000;24.6
4044;1;202309290000;23.2
4045;1;202309290000;22.0
4046;1;202309290000;25.2
4047;1;202309290000;24.6
4048;1;202309290000;19.5
4050;1;202309290000;24.8
4192;1;202309290000;24.7
4193;1;202309290000;24.7
4194;1;202309290000;25.5
4196;1;202309290000;25.0
4197;1;202309290000;25.4
4198;1;202309290000;20.6
4199;1;202309290000;20.7
4259;1;202309290000;25.5
4270;1;202309290000;15.6
4271;1;202309290000;16.2
4281;1;202309290000;26.4
4282;1;202309290000;25.4
4284;1;202309290000;24.5
4288;1;202309290000;25.1
4290;1;202309290000;25.6
4291;1;202309290000;17.2
4292;1;202309290000;23.9
4293;1;202309290000;16.1
4294;1;202309290000;16.7
4295;1;202309290000;19.9
4297;1;202309290000;19.0
4298;1;202309290000;22.9
4299;1;202309290000;21.2
4300;1;202309290000;25.7
4302;1;202309290000;25.0
4304;1;202309290000;24.4
4305;1;202309290000;25.4
4306;1;202309290000;21.7
4309;1;202309290000;17.2
4310;1;202309290000;15.9
4311;1;202309290000;14.2
4312;1;202309290000;18.2
4313;1;202309290000;18.2
4314;1;202309290000;19.3
4315;1;202309290000;17.1
4316;1;202309290000;16.1
4317;1;202309290000;16.3
4319;1;202309290000;16.8
4320;1;202309290000;16.6
4321;1;202309290000;25.6
4322;1;202309290000;25.2
4323;1;202309290000;25.3
4325;1;202309290000;25.2
4326;1;202309290000;25.8
4327;1;202309290000;25.0
4330;1;202309290000;24.9
4331;1;202309290000;25.5
4332;1;202309290000;25.1
4335;1;202309290000;24.7
4336;1;202309290000;25.6
4337;1;202309290000;25.1
4339;1;202309290000;25.6
4340;1;202309290000;26.6
4342;1;202309290000;24.7
4346;1;202309290000;25.6
4347;1;202309290000;25.4
4350;1;202309290000;24.3
4352;1;202309290000;26.1
4354;1;202309290000;24.1
4356;1;202309290000;26.7
4357;1;202309290000;25.5
4359;1;202309290000;21.4
4360;1;202309290000;26.0
4361;1;202309290000;23.9
4362;1;202309290000;24.4
4363;1;202309290000;25.4
4365;1;202309290000;23.5
4366;1;202309290000;23.5
4367;1;202309290000;25.1
4370;1;202309290000;25.3
4372;1;202309290000;25.7
4373;1;202309290000;25.6
4374;1;202309290000;24.4
4375;1;202309290000;25.0
4377;1;202309290000;23.0
4378;1;202309290000;24.2
4379;1;202309290000;25.0
4380;1;202309290000;25.4
4381;1;202309290000;25.8
4382;1;202309290000;25.8
4383;1;202309290000;23.5
4385;1;202309290000;24.2
4387;1;202309290000;24.1
4389;1;202309290000;25.0
4390;1;202309290000;24.9
4391;1;202309290000;23.8
4392;1;202309290000;22.9
4393;1;202309290000;23.0
4394;1;202309290000;24.9
4395;1;202309290000;24.2
4396;1;202309290000;25.1
4401;1;202309290000;24.8
4404;1;202309290000;25.5
4405;1;202309290000;24.8
4406;1;202309290000;24.3
4407;1;202309290000;23.1
4409;1;202309290000;24.8
4412;1;202309290000;26.8
4413;1;202309290000;26.6
4415;1;202309290000;26.8
4416;1;202309290000;26.9
4417;1;202309290000;22.9
4418;1;202309290000;25.6
4419;1;202309290000;25.5
4420;1;202309290000;25.6
4431;1;202309290000;21.2
4459;1;202309290000;13.9
4461;1;202309290000;25.1
4462;1;202309290000;23.6
4463;1;202309290000;25.2
4464;1;202309290000;23.6
4465;1;202309290000;22.1
4467;1;202309290000;24.7
4468;1;202309290000;25.2
4469;1;202309290000;16.7
4470;1;202309290000;14.2
4471;1;202309290000;24.9
4472;1;202309290000;22.2
4473;1;202309290000;22.8
4474;1;202309290000;22.7
4476;1;202309290000;25.3
4477;1;202309290000;25.8
4478;1;202309290000;21.0
4479;1;202309290000;25.2
4480;1;202309290000;22.9
4481;1;202309290000;25.1
4482;1;202309290000;23.3
4483;1;202309290000;18.2
4484;1;202309290000;24.8
4485;1;202309290000;18.7
4486;1;202309290000;25.8
4489;1;202309290000;24.1
4490;1;202309290000;22.0
4491;1;202309290000;21.9
4492;1;202309290000;25.5
4493;1;202309290000;22.1
4494;1;202309290000;21.1
4495;1;202309290000;20.4
4496;1;202309290000;16.6
4497;1;202309290000;21.1
4498;1;202309290000;16.4
4499;1;202309290000;17.3
4500;1;202309290000;21.7
4501;1;202309290000;14.8
4615;1;202309290000;26.7
4616;1;202309290000;25.6
4624;1;202309290000;21.1
4640;1;202309290000;21.0
4641;1;202309290000;22.5
4643;1;202309290000;18.4
4644;1;202309290000;26.9
4646;1;202309290000;21.7
4647;1;202309290000;17.5
4648;1;202309290000;24.8
4649;1;202309290000;21.3
4650;1;202309290000;24.7
4651;1;202309290000;24.5
4652;1;202309290000;24.2
4653;1;202309290000;20.7
4654;1;202309290000;23.9
4655;1;202309290000;22.7
4656;1;202309290000;24.9
4657;1;202309290000;24.0
4658;1;202309290000;25.1
4659;1;202309290000;20.5
4660;1;202309290000;25.6
4661;1;202309290000;21.5
4662;1;202309290000;23.2
4663;1;202309290000;23.0
4664;1;202309290000;20.4
4665;1;202309290000;19.7
4707;1;202309290000;20.9
4737;1;202309290000;21.8
4753;1;202309290000;22.4
4776;1;202309290000;23.2
4789;1;202309290000;25.2
4793;1;202309290000;23.1
4801;1;202309290000;24.7
4819;1;202309290000;24.3
4824;1;202309290000;18.9
4826;1;202309290000;25.4
4841;1;202309290000;18.8
4850;1;202309290000;24.6
4857;1;202309290000;23.5
4862;1;202309290000;23.5
4864;1;202309290000;20.0
4870;1;202309290000;23.2
4871;1;202309290000;19.6
4872;1;202309290000;22.5
4880;1;202309290000;22.1
4916;1;202309290000;25.7
4941;1;202309290000;22.9
4945;1;202309290000;20.4
4964;1;202309290000;24.0
4968;1;202309290000;24.7
4970;1;202309290000;24.3
4972;1;202309290000;25.0
4973;1;202309290000;20.1
4974;1;202309290000;16.5
4975;1;202309290000;16.7
4976;1;202309290000;16.4
4977;1;202309290000;17.7
4978;1;202309290000;19.9
4979;1;202309290000;11.5
4980;1;202309290000;25.3
4981;1;202309290000;25.2
4982;1;202309290000;25.4
5003;1;202309290000;25.8
5005;1;202309290000;25.7
5022;1;202309290000;24.3
5023;1;202309290000;25.3
5024;1;202309290000;23.4
5025;1;202309290000;24.7
5026;1;202309290000;24.0
5031;1;202309290000;17.0
5032;1;202309290000;22.7
5124;1;202309290000;24.5
10101;1;202309290000;22.5
10102;1;202309290000;19.4
10103;1;202309290000;19.8
10104;1;202309290000;21.3
10105;1;202309290000;21.7
10106;1;202309290000;19.0
10107;1;202309290000;19.5
10108;1;202309290000;19.0
10109;1;202309290000;21.0
10110;1;202309290000;25.5
10111;1;202309290000;23.8
10113;1;202309290000;24.8
10114;1;202309290000;24.8
10115;1;202309290000;25.1
10116;1;202309290000;24.4
10117;1;202309290000;23.9
10118;1;202309290000;23.8
10119;1;202309290000;21.9
10120;1;202309290000;24.6
10121;1;202309290000;25.3
10122;1;202309290000;23.7
10123;1;202309290000;23.4
10124;1;202309290000;23.2
10125;1;202309290000;24.5
10126;1;202309290000;25.3
10131;1;202309290000;26.3
10132;1;202309290000;25.7
10133;1;202309290000;25.3
10134;1;202309290000;25.6
10135;1;202309290000;25.3
10136;1;202309290000;25.6
10137;1;202309290000;25.5
10138;1;202309290000;25.1
10139;1;202309290000;25.4
10140;1;202309290000;25.1
10141;1;202309290000;24.4
10142;1;202309290000;17.4
10143;1;202309290000;23.0
10144;1;202309290000;19.8
10145;1;202309290000;20.9
10146;1;202309290000;17.2
10147;1;202309290000;20.1
10148;1;202309290000;17.5
10149;1;202309290000;20.9
10150;1;202309290000;18.0
10152;1;202309290000;23.1
10153;1;202309290000;22.4
10154;1;202309290000;17.0
10155;1;202309290000;18.9
10156;1;202309290000;17.9
10157;1;202309290000;19.3
10158;1;202309290000;22.3
10159;1;202309290000;23.2
10161;1;202309290000;19.3
10162;1;202309290000;20.9
10163;1;202309290000;19.2
10164;1;202309290000;19.6
10165;1;202309290000;20.0
10166;1;202309290000;21.6
10167;1;202309290000;22.9
10168;1;202309290000;18.9
10169;1;202309290000;21.7
10170;1;202309290000;25.5
10171;1;202309290000;25.0
10173;1;202309290000;25.3
10177;1;202309290000;21.2
10179;1;202309290000;17.7
10184;1;202309290000;25.0
10186;1;202309290000;19.0
10187;1;202309290000;25.5
10188;1;202309290000;25.1
10189;1;202309290000;25.4
10190;1;202309290000;25.4
10191;1;202309290000;25.2
10192;1;202309290000;25.2
10193;1;202309290000;24.9
10194;1;202309290000;22.4
10195;1;202309290000;25.1
10196;1;202309290000;25.0
10198;1;202309290000;26.8
10199;1;202309290000;26.9
10202;1;202309290000;24.7
10203;1;202309290000;24.9
10204;1;202309290000;25.5
10207;1;202309290000;22.0
10216;1;202309290000;24.2
10217;1;202309290000;24.8
10218;1;202309290000;24.8
10219;1;202309290000;24.1
10232;1;202309290000;26.3
10233;1;202309290000;26.4
10234;1;202309290000;25.6
10235;1;202309290000;25.5
10236;1;202309290000;20.4
10237;1;202309290000;20.1
10238;1;202309290000;22.1
10239;1;202309290000;25.6
10240;1;202309290000;24.2
10241;1;202309290000;25.4
10271;1;202309290000;26.4
10273;1;202309290000;25.4
10274;1;202309290000;25.5
10275;1;202309290000;25.5
10276;1;202309290000;25.9
10277;1;202309290000;25.5
10278;1;202309290000;26.4
10279;1;202309290000;25.7
10280;1;202309290000;25.9
10285;1;202309290000;25.0
10286;1;202309290000;26.7
10287;1;202309290000;26.5
10290;1;202309290000;26.4
10291;1;202309290000;26.7
10292;1;202309290000;26.5
10293;1;202309290000;25.7
10294;1;202309290000;26.5
10295;1;202309290000;25.8
10296;1;202309290000;26.3
10298;1;202309290000;26.2
10299;1;202309290000;26.4
10300;1;202309290000;23.1
10301;1;202309290000;24.6
10302;1;202309290000;25.2
10303;1;202309290000;25.6
10304;1;202309290000;22.5
10305;1;202309290000;25.0
10306;1;202309290000;25.6
10307;1;202309290000;25.1
10308;1;202309290000;24.8
10309;1;202309290000;23.7
10310;1;202309290000;24.8
10311;1;202309290000;25.4
10312;1;202309290000;24.7
10313;1;202309290000;24.5
10314;1;202309290000;24.2
10315;1;202309290000;22.7
10316;1;202309290000;25.5
10317;1;202309290000;25.6
10318;1;202309290000;23.5
10319;1;202309290000;25.6
10320;1;202309290000;26.5
10321;1;202309290000;25.8
10322;1;202309290000;25.5
10323;1;202309290000;24.2
10324;1;202309290000;21.8
10325;1;202309290000;25.6
10327;1;202309290000;24.3
10328;1;202309290000;23.8
10329;1;202309290000;24.6
10330;1;202309290000;25.5
10331;1;202309290000;19.8
10332;1;202309290000;23.9
10333;1;202309290000;24.8
10334;1;202309290000;24.3
10335;1;202309290000;23.1
10336;1;202309290000;24.6
10337;1;202309290000;26.0
10338;1;202309290000;24.5
10339;1;202309290000;24.9
10340;1;202309290000;25.0
10341;1;202309290000;24.0
10342;1;202309290000;24.8
10343;1;202309290000;24.2
10345;1;202309290000;23.0
10346;1;202309290000;22.0
10347;1;202309290000;26.0
10348;1;202309290000;25.6
10349;1;202309290000;23.8
10350;1;202309290000;23.0
10351;1;202309290000;23.7
10352;1;202309290000;24.4
10353;1;202309290000;24.3
10354;1;202309290000;25.9
10355;1;202309290000;23.1
10356;1;202309290000;21.4
10357;1;202309290000;25.3
10358;1;202309290000;23.0
10359;1;202309290000;24.4
10360;1;202309290000;21.7
10361;1;202309290000;18.2
10364;1;202309290000;24.9
10365;1;202309290000;25.4
10370;1;202309290000;20.1
10371;1;202309290000;22.7
10372;1;202309290000;19.5
10373;1;202309290000;22.8
10374;1;202309290000;25.5
10375;1;202309290000;22.1
10379;1;202309290000;21.3
10428;1;202309290000;23.9
10429;1;202309290000;24.2
10430;1;202309290000;25.3
10431;1;202309290000;25.3
10432;1;202309290000;25.7
10433;1;202309290000;25.3
10434;1;202309290000;25.2
10435;1;202309290000;26.1
10496;1;202309290000;24.8
10500;1;202309290000;22.7
10502;1;202309290000;19.5
10512;1;202309290000;25.3
10513;1;202309290000;20.2
10514;1;202309290000;24.6
10515;1;202309290000;24.9
10675;1;202309290000;25.4
10762;1;202309290000;25.8
10764;1;202309290000;23.5
10765;1;202309290000;24.4
10766;1;202309290000;18.5
10767;1;202309290000;17.3
10768;1;202309290000;24.6
10770;1;202309290000;24.4
10775;1;202309290000;25.4
10776;1;202309290000;23.2
10778;1;202309290000;25.3
10779;1;202309290000;25.7
10780;1;202309290000;25.7
10781;1;202309290000;25.1
10782;1;202309290000;24.3
10786;1;202309290000;23.0
10787;1;202309290000;23.3
10788;1;202309290000;23.6
10789;1;202309290000;18.0
10790;1;202309290000;24.2
10791;1;202309290000;23.1
10792;1;202309290000;25.0
10793;1;202309290000;25.6
10794;1;202309290000;24.9
10795;1;202309290000;19.4
10796;1;202309290000;15.6
10797;1;202309290000;17.2
10798;1;202309290000;17.7
10799;1;202309290000;18.9
10802;1;202309290000;25.8
10877;1;202309290000;25.6
10878;1;202309290000;24.9
10879;1;202309290000;22.5
10880;1;202309290000;23.5
10881;1;202309290000;25.6
10882;1;202309290000;25.4
10883;1;202309290000;25.4
10884;1;202309290000;24.1
10885;1;202309290000;22.1
10887;1;202309290000;25.5
10888;1;202309290000;23.5
10889;1;202309290000;21.5
10890;1;202309290000;24.0
10891;1;202309290000;22.3
10893;1;202309290000;20.6
10894;1;202309290000;25.1
10895;1;202309290000;24.6
10896;1;202309290000;25.6
10897;1;202309290000;26.5
10899;1;202309290000;25.8
10900;1;202309290000;26.3
10901;1;202309290000;26.6
10902;1;202309290000;26.4
10903;1;202309290000;25.9
10904;1;202309290000;26.2
10905;1;202309290000;18.5
10906;1;202309290000;26.4
10907;1;202309290000;20.7
10908;1;202309290000;26.5
10909;1;202309290000;26.5
10910;1;202309290000;25.0
10912;1;202309290000;25.5
10913;1;202309290000;25.1
10923;1;202309290000;22.8
10924;1;202309290000;19.5
10925;1;202309290000;21.6
10926;1;202309290000;24.9
10927;1;202309290000;23.9
10950;1;202309290000;20.1
10951;1;202309290000;20.8
10952;1;202309290000;21.9
10954;1;202309290000;24.9
10955;1;202309290000;25.5
19992;1;202309290000;25.5
19994;1;202309290000;26.0
19995;1;202309290000;19.6
19996;1;202309290000;26.8
19997;1;202309290000;24.9
19999;1;202309290000;16.2
20221;1;202309290000;18.7
20223;1;202309290000;25.2
20328;1;202309290000;26.1
20391;1;202309290000;19.1
20429;1;202309290000;23.0
20430;1;202309290000;23.5
20431;1;202309290000;18.6
20445;1;202309290000;26.3
20466;1;202309290000;21.4
20467;1;202309290000;21.2
20468;1;202309290000;25.3
20469;1;202309290000;25.3
20470;1;202309290000;25.5
20471;1;202309290000;24.1
20472;1;202309290000;24.8
20473;1;202309290000;25.6
20474;1;202309290000;25.8
20475;1;202309290000;22.4
20476;1;202309290000;25.2
20477;1;202309290000;24.9
20585;1;202309290000;19.6
20627;1;202309290000;25.4
20628;1;202309290000;25.5
20629;1;202309290000;25.6
20632;1;202309290000;17.9
20633;1;202309290000;21.6
20634;1;202309290000;24.7
20635;1;202309290000;25.7
20636;1;202309290000;16.5
20805;1;202309290000;14.3
1;1;202309300000;14.6
2;1;202309300000;22.2
3;1;202309300000;19.9
4;1;202309300000;23.0
6;1;202309300000;22.5
7;1;202309300000;21.6
8;1;202309300000;18.4
9;1;202309300000;18.5
10;1;202309300000;16.0
11;1;202309300000;21.5
13;1;202309300000;19.7
14;1;202309300000;22.9
15;1;202309300000;17.8
17;1;202309300000;21.5
18;1;202309300000;23.0
19;1;202309300000;17.7
20;1;202309300000;18.4
22;1;202309300000;25.8
23;1;202309300000;14.5
24;1;202309300000;17.3
25;1;202309300000;20.5
26;1;202309300000;16.5
27;1;202309300000;22.3
28;1;202309300000;22.9
29;1;202309300000;18.5
30;1;202309300000;20.3
31;1;202309300000;15.7
32;1;202309300000;23.6
33;1;202309300000;2.4
34;1;202309300000;23.0
35;1;202309300000;8.0
36;1;202309300000;22.2
37;1;202309300000;23.0
38;1;202309300000;14.3
39;1;202309300000;21.0
40;1;202309300000;19.5
41;1;202309300000;18.6
42;1;202309300000;14.1
43;1;202309300000;12.3
44;1;202309300000;21.8
45;1;202309300000;20.8
46;1;202309300000;23.0
47;1;202309300000;24.9
48;1;202309300000;16.0
49;1;202309300000;24.5
50;1;202309300000;25.7
51;1;202309300000;22.9
52;1;202309300000;26.0
53;1;202309300000;22.2
54;1;202309300000;19.3
56;1;202309300000;19.7
57;1;202309300000;21.1
58;1;202309300000;24.6
59;1;202309300000;22.9
60;1;202309300000;12.6
61;1;202309300000;23.2
62;1;202309300000;11.5
63;1;202309300000;18.5
64;1;202309300000;24.6
65;1;202309300000;19.4
66;1;202309300000;21.0
67;1;202309300000;23.3
68;1;202309300000;22.9
69;1;202309300000;19.2
70;1;202309300000;22.8
71;1;202309300000;22.4
72;1;202309300000;19.3
73;1;202309300000;8.6
74;1;202309300000;4.3
75;1;202309300000;23.8
76;1;202309300000;23.4
77;1;202309300000;17.5
78;1;202309300000;22.8
79;1;202309300000;22.1
80;1;202309300000;23.4
81;1;202309300000;21.9
82;1;202309300000;22.5
83;1;202309300000;23.2
84;1;202309300000;25.2
85;1;202309300000;23.7
86;1;202309300000;23.3
87;1;202309300000;19.8
88;1;202309300000;17.5
89;1;202309300000;23.7
91;1;202309300000;12.7
92;1;202309300000;24.8
93;1;202309300000;18.7
94;1;202309300000;16.9
95;1;202309300000;19.0
96;1;202309300000;16.6
97;1;202309300000;23.1
103;1;202309300000;23.2
106;1;202309300000;21.8
118;1;202309300000;19.4
123;1;202309300000;22.3
129;1;202309300000;23.6
131;1;202309300000;18.2
140;1;202309300000;24.4
141;1;202309300000;22.8
143;1;202309300000;20.1
146;1;202309300000;23.0
152;1;202309300000;20.5
162;1;202309300000;23.3
165;1;202309300000;19.6
167;1;202309300000;18.9
172;1;202309300000;19.9
178;1;202309300000;23.2
181;1;202309300000;21.5
182;1;202309300000;21.3
186;1;202309300000;17.9
192;1;202309300000;22.1
204;1;202309300000;19.8
205;1;202309300000;24.0
211;1;202309300000;19.1
224;1;202309300000;16.3
229;1;202309300000;25.5
233;1;202309300000;20.5
239;1;202309300000;23.4
240;1;202309300000;22.0
244;1;202309300000;21.5
247;1;202309300000;19.7
255;1;202309300000;21.9
256;1;202309300000;22.9
257;1;202309300000;20.1
266;1;202309300000;22.9
268;1;202309300000;23.6
270;1;202309300000;22.9
272;1;202309300000;22.8
273;1;202309300000;7.3
274;1;202309300000;20.5
280;1;202309300000;17.2
281;1;202309300000;15.2
290;1;202309300000;21.5
294;1;202309300000;21.3
297;1;202309300000;23.6
301;1;202309300000;23.5
308;1;202309300000;24.2
309;1;202309300000;19.1
311;1;202309300000;21.7
316;1;202309300000;22.9
317;1;202309300000;18.0
321;1;202309300000;16.5
326;1;202309300000;18.3
331;1;202309300000;24.0
332;1;202309300000;20.6
338;1;202309300000;18.0
341;1;202309300000;18.5
342;1;202309300000;18.4
355;1;202309300000;22.6
358;1;202309300000;19.7
359;1;202309300000;21.9
361;1;202309300000;19.9
379;1;202309300000;20.1
384;1;202309300000;18.0
385;1;202309300000;22.9
388;1;202309300000;21.6
389;1;202309300000;21.7
392;1;202309300000;19.1
396;1;202309300000;18.5
404;1;202309300000;20.7
405;1;202309300000;20.8
407;1;202309300000;23.3
409;1;202309300000;15.7
414;1;202309300000;14.8
415;1;202309300000;27.1
417;1;202309300000;14.9
419;1;202309300000;23.6
423;1;202309300000;21.0
426;1;202309300000;23.0
429;1;202309300000;22.8
432;1;202309300000;21.4
433;1;202309300000;19.1
436;1;202309300000;21.4
451;1;202309300000;23.0
454;1;202309300000;21.7
455;1;202309300000;21.5
456;1;202309300000;23.0
462;1;202309300000;20.1
464;1;202309300000;21.2
465;1;202309300000;19.7
468;1;202309300000;18.4
472;1;202309300000;26.0
506;1;202309300000;22.2
510;1;202309300000;21.2
516;1;202309300000;23.9
521;1;202309300000;17.4
534;1;202309300000;21.2
536;1;202309300000;22.1
540;1;202309300000;24.5
557;1;202309300000;18.8
560;1;202309300000;22.8
571;1;202309300000;19.8
606;1;202309300000;16.5
612;1;202309300000;21.8
630;1;202309300000;21.5
636;1;202309300000;22.7
638;1;202309300000;17.4
641;1;202309300000;18.4
645;1;202309300000;19.6
647;1;202309300000;22.5
649;1;202309300000;22.3
655;1;202309300000;22.6
665;1;202309300000;20.1
666;1;202309300000;22.0
668;1;202309300000;22.1
669;1;202309300000;23.0
687;1;202309300000;19.0
694;1;202309300000;21.0
695;1;202309300000;22.6
700;1;202309300000;14.7
711;1;202309300000;19.9
714;1;202309300000;22.3
723;1;202309300000;18.1
729;1;202309300000;21.4
731;1;202309300000;21.7
738;1;202309300000;22.7
743;1;202309300000;19.4
746;1;202309300000;19.4
748;1;202309300000;21.8
749;1;202309300000;22.0
762;1;202309300000;20.5
765;1;202309300000;18.5
771;1;202309300000;19.6
774;1;202309300000;23.8
779;1;202309300000;21.0
782;1;202309300000;22.5
795;1;202309300000;19.5
797;1;202309300000;22.3
799;1;202309300000;21.4
800;1;202309300000;21.5
803;1;202309300000;22.4
806;1;202309300000;24.4
835;1;202309300000;15.7
842;1;202309300000;22.5
843;1;202309300000;24.8
844;1;202309300000;23.2
847;1;202309300000;9.6
848;1;202309300000;18.5
849;1;202309300000;21.9
850;1;202309300000;21.1
852;1;202309300000;18.4
853;1;202309300000;19.5
854;1;202309300000;22.7
855;1;202309300000;23.2
856;1;202309300000;7.8
857;1;202309300000;22.1
859;1;202309300000;21.1
860;1;202309300000;23.0
861;1;202309300000;15.3
862;1;202309300000;8.9
863;1;202309300000;11.6
864;1;202309300000;11.1
865;1;202309300000;23.2
866;1;202309300000;8.1
867;1;202309300000;9.2
915;1;202309300000;22.3
952;1;202309300000;22.5
955;1;202309300000;20.4
958;1;202309300000;23.0
1024;1;202309300000;21.4
1040;1;202309300000;23.0
1118;1;202309300000;22.9
1435;1;202309300000;22.4
1472;1;202309300000;23.1
1728;1;202309300000;20.8
1729;1;202309300000;20.8
1730;1;202309300000;21.5
1731;1;202309300000;21.1
1732;1;202309300000;20.7
1733;1;202309300000;20.8
1734;1;202309300000;18.7
1735;1;202309300000;22.2
1736;1;202309300000;22.0
1737;1;202309300000;21.7
1738;1;202309300000;21.7
1739;1;202309300000;21.6
1740;1;202309300000;21.6
1741;1;202309300000;22.1
1742;1;202309300000;19.2
1743;1;202309300000;22.1
1744;1;202309300000;22.5
1745;1;202309300000;22.3
1746;1;202309300000;22.4
1747;1;202309300000;22.7
1748;1;202309300000;22.5
1749;1;202309300000;22.6
1750;1;202309300000;22.7
1751;1;202309300000;21.7
1752;1;202309300000;22.7
1753;1;202309300000;22.1
1754;1;202309300000;22.5
1755;1;202309300000;22.6
1756;1;202309300000;22.7
1757;1;202309300000;20.8
1758;1;202309300000;21.0
1759;1;202309300000;20.4
1760;1;202309300000;22.3
1761;1;202309300000;22.3
1762;1;202309300000;20.1
1763;1;202309300000;21.0
1764;1;202309300000;21.6
1765;1;202309300000;23.0
1766;1;202309300000;22.9
1767;1;202309300000;22.9
1768;1;202309300000;23.2
1769;1;202309300000;22.6
1770;1;202309300000;23.1
1771;1;202309300000;22.7
1772;1;202309300000;23.2
1773;1;202309300000;23.0
1774;1;202309300000;22.6
1775;1;202309300000;22.8
1776;1;202309300000;22.8
1777;1;202309300000;23.2
1778;1;202309300000;22.8
1779;1;202309300000;20.6
1780;1;202309300000;22.4
1781;1;202309300000;22.3
