LocationID;LocationType;Date;tre200dn
774;1;202309290000;11.8
779;1;202309290000;12.9
782;1;202309290000;12.1
795;1;202309290000;14.2
797;1;202309290000;11.5
799;1;202309290000;13.2
800;1;202309290000;11.8
803;1;202309290000;11.5
806;1;202309290000;11.7
835;1;202309290000;5.9
842;1;202309290000;12.4
843;1;202309290000;13.6
844;1;202309290000;11.9
847;1;202309290000;7.0
848;1;202309290000;10.0
849;1;202309290000;11.3
850;1;202309290000;13.4
852;1;202309290000;12.9
853;1;202309290000;13.0
854;1;202309290000;12.0
855;1;202309290000;12.3
856;1;202309290000;3.2
857;1;202309290000;12.9
859;1;202309290000;11.0
860;1;202309290000;12.7
861;1;202309290000;9.0
862;1;202309290000;6.0
863;1;202309290000;8.1
864;1;202309290000;4.2
865;1;202309290000;14.3
866;1;202309290000;3.3
867;1;202309290000;4.0
915;1;202309290000;10.5
952;1;202309290000;13.1
955;1;202309290000;9.0
958;1;202309290000;13.3
1024;1;202309290000;12.9
1040;1;202309290000;12.3
1118;1;202309290000;11.4
1435;1;202309290000;12.0
1472;1;202309290000;13.0
1728;1;202309290000;12.2
1729;1;202309290000;12.6
1730;1;202309290000;12.9
1731;1;202309290000;12.4
1732;1;202309290000;12.7
1733;1;202309290000;13.1
1734;1;202309290000;11.8
1735;1;202309290000;12.2
1736;1;202309290000;12.1
1737;1;202309290000;12.7
1738;1;202309290000;13.0
1739;1;202309290000;13.1
1740;1;202309290000;13.2
1741;1;202309290000;12.3
1742;1;202309290000;13.1
1743;1;202309290000;12.8
1744;1;202309290000;11.4
1745;1;202309290000;11.9
1746;1;202309290000;11.8
1747;1;202309290000;11.8
1748;1;202309290000;13.2
1749;1;202309290000;11.6
1750;1;202309290000;13.1
1751;1;202309290000;13.2
1752;1;202309290000;12.9
1753;1;202309290000;11.5
1754;1;202309290000;11.6
1755;1;202309290000;11.4
1756;1;202309290000;11.8
1757;1;202309290000;13.1
1758;1;202309290000;13.4
1759;1;202309290000;13.4
1760;1;202309290000;12.9
1761;1;202309290000;12.6
1762;1;202309290000;13.6
1763;1;202309290000;13.5
1764;1;202309290000;13.2
1765;1;202309290000;12.7
1766;1;202309290000;12.8
1767;1;202309290000;12.8
1768;1;202309290000;12.9
1769;1;202309290000;13.0
1770;1;202309290000;12.9
1771;1;202309290000;12.9
1772;1;202309290000;13.0
1773;1;202309290000;13.0
1774;1;202309290000;12.9
1775;1;202309290000;12.9
1776;1;202309290000;13.0
1777;1;202309290000;12.8
1778;1;202309290000;13.0
1779;1;202309290000;13.0
1780;1;202309290000;13.1
1781;1;202309290000;13.1
1782;1;202309290000;13.1
1783;1;202309290000;13.6
1784;1;202309290000;13.6
1785;1;202309290000;13.1
1786;1;202309290000;13.8
1787;1;202309290000;13.2
1788;1;202309290000;13.8
1789;1;202309290000;14.1
1790;1;202309290000;13.6
1795;1;202309290000;12.5
1796;1;202309290000;12.5
1797;1;202309290000;13.1
1798;1;202309290000;13.0
1799;1;202309290000;13.1
1800;1;202309290000;13.3
1801;1;202309290000;13.1
1802;1;202309290000;13.4
1803;1;202309290000;13.6
1804;1;202309290000;13.7
1805;1;202309290000;13.7
1806;1;202309290000;13.6
1815;1;202309290000;11.9
1816;1;202309290000;11.9
1817;1;202309290000;11.9
1818;1;202309290000;11.6
1820;1;202309290000;12.6
1821;1;202309290000;12.4
1822;1;202309290000;11.8
1823;1;202309290000;12.0
1824;1;202309290000;12.7
1825;1;202309290000;12.4
1826;1;202309290000;12.2
1827;1;202309290000;12.3
1828;1;202309290000;11.4
1829;1;202309290000;11.8
1830;1;202309290000;12.9
1832;1;202309290000;12.0
1833;1;202309290000;11.7
1835;1;202309290000;12.1
1836;1;202309290000;12.1
2518;1;202309290000;11.2
2521;1;202309290000;10.7
2522;1;202309290000;12.4
2523;1;202309290000;12.8
2524;1;202309290000;13.4
2525;1;202309290000;12.6
3932;1;202309290000;13.1
3935;1;202309290000;14.2
3952;1;202309290000;11.7
3954;1;202309290000;8.1
3955;1;202309290000;12.3
3956;1;202309290000;11.7
3958;1;202309290000;14.5
3959;1;202309290000;12.7
3960;1;202309290000;12.4
3963;1;202309290000;12.9
3966;1;202309290000;11.1
3967;1;202309290000;11.3
3968;1;202309290000;13.8
3969;1;202309290000;12.7
3970;1;202309290000;13.5
3971;1;202309290000;12.7
3972;1;202309290000;12.2
3973;1;202309290000;12.9
3974;1;202309290000;12.3
3975;1;202309290000;12.0
3976;1;202309290000;12.9
3977;1;202309290000;12.4
3978;1;202309290000;13.4
3979;1;202309290000;12.0
3981;1;202309290000;13.0
3982;1;202309290000;13.5
3985;1;202309290000;12.6
3988;1;202309290000;11.8
3992;1;202309290000;11.9
3996;1;202309290000;12.2
3998;1;202309290000;12.2
3999;1;202309290000;13.7
4002;1;202309290000;13.6
4004;1;202309290000;13.4
4025;1;202309290000;12.7
4026;1;202309290000;12.3
4037;1;202309290000;15.3
4038;1;202309290000;14.3
4040;1;202309290000;14.9
4041;1;202309290000;13.9
4042;1;202309290000;13.5
4043;1;202309290000;12.8
4044;1;202309290000;12.6
4045;1;202309290000;11.9
4046;1;202309290000;13.1
4047;1;202309290000;12.7
4048;1;202309290000;8.8
4050;1;202309290000;9.9
4192;1;202309290000;12.6
4193;1;202309290000;12.6
4194;1;202309290000;12.6
4196;1;202309290000;12.6
4197;1;202309290000;12.4
4198;1;202309290000;11.5
4199;1;202309290000;11.9
4259;1;202309290000;12.7
4270;1;202309290000;8.0
4271;1;202309290000;8.0
4281;1;202309290000;13.1
4282;1;202309290000;11.1
4284;1;202309290000;12.5
4288;1;202309290000;12.4
4290;1;202309290000;13.1
4291;1;202309290000;6.9
4292;1;202309290000;11.0
4293;1;202309290000;7.0
4294;1;202309290000;7.2
4295;1;202309290000;8.6
4297;1;202309290000;9.3
4298;1;202309290000;13.3
4299;1;202309290000;12.6
4300;1;202309290000;14.8
4302;1;202309290000;14.7
4304;1;202309290000;14.5
4305;1;202309290000;14.4
4306;1;202309290000;10.0
4309;1;202309290000;7.5
4310;1;202309290000;6.6
4311;1;202309290000;5.9
4312;1;202309290000;6.4
4313;1;202309290000;6.6
4314;1;202309290000;8.5
4315;1;202309290000;9.0
4316;1;202309290000;7.0
4317;1;202309290000;7.2
4319;1;202309290000;8.7
4320;1;202309290000;9.1
4321;1;202309290000;11.1
4322;1;202309290000;12.4
4323;1;202309290000;11.3
4325;1;202309290000;11.4
4326;1;202309290000;13.3
4327;1;202309290000;11.8
4330;1;202309290000;12.0
4331;1;202309290000;12.0
4332;1;202309290000;11.7
4335;1;202309290000;12.2
4336;1;202309290000;12.1
4337;1;202309290000;14.0
4339;1;202309290000;12.8
4340;1;202309290000;13.5
4342;1;202309290000;14.3
4346;1;202309290000;13.9
4347;1;202309290000;12.2
4350;1;202309290000;12.8
4352;1;202309290000;13.2
4354;1;202309290000;13.0
4356;1;202309290000;12.9
4357;1;202309290000;12.7
4359;1;202309290000;12.8
4360;1;202309290000;13.6
4361;1;202309290000;12.5
4362;1;202309290000;12.7
4363;1;202309290000;12.8
4365;1;202309290000;13.2
4366;1;202309290000;12.7
4367;1;202309290000;13.1
4370;1;202309290000;12.5
4372;1;202309290000;13.0
4373;1;202309290000;13.2
4374;1;202309290000;11.9
4375;1;202309290000;12.9
4377;1;202309290000;13.2
4378;1;202309290000;11.7
4379;1;202309290000;11.8
4380;1;202309290000;13.1
4381;1;202309290000;13.0
4382;1;202309290000;13.0
4383;1;202309290000;12.8
4385;1;202309290000;12.7
4387;1;202309290000;14.0
4389;1;202309290000;14.7
4390;1;202309290000;14.7
4391;1;202309290000;13.7
4392;1;202309290000;12.6
4393;1;202309290000;8.9
4394;1;202309290000;14.0
4395;1;202309290000;13.9
4396;1;202309290000;14.0
4401;1;202309290000;13.9
4404;1;202309290000;13.5
4405;1;202309290000;14.1
4406;1;202309290000;13.3
4407;1;202309290000;13.6
4409;1;202309290000;13.3
4412;1;202309290000;12.5
4413;1;202309290000;11.7
4415;1;202309290000;11.7
4416;1;202309290000;12.1
4417;1;202309290000;13.2
4418;1;202309290000;13.5
4419;1;202309290000;13.4
4420;1;202309290000;11.6
4431;1;202309290000;12.7
4459;1;202309290000;5.4
4461;1;202309290000;13.0
4462;1;202309290000;13.2
4463;1;202309290000;13.3
4464;1;202309290000;11.9
4465;1;202309290000;12.7
4467;1;202309290000;13.6
4468;1;202309290000;15.1
4469;1;202309290000;5.1
4470;1;202309290000;7.2
4471;1;202309290000;14.5
4472;1;202309290000;13.7
4473;1;202309290000;11.0
4474;1;202309290000;13.8
4476;1;202309290000;11.8
4477;1;202309290000;13.0
4478;1;202309290000;11.0
4479;1;202309290000;13.8
4480;1;202309290000;12.7
4481;1;202309290000;11.8
4482;1;202309290000;12.4
4483;1;202309290000;7.8
4484;1;202309290000;12.4
4485;1;202309290000;6.6
4486;1;202309290000;13.0
4489;1;202309290000;14.3
4490;1;202309290000;12.7
4491;1;202309290000;11.5
4492;1;202309290000;11.2
4493;1;202309290000;3.8
4494;1;202309290000;9.8
4495;1;202309290000;10.0
4496;1;202309290000;8.6
4497;1;202309290000;10.5
4498;1;202309290000;7.6
4499;1;202309290000;8.0
4500;1;202309290000;10.4
4501;1;202309290000;5.7
4615;1;202309290000;11.7
4616;1;202309290000;11.4
4624;1;202309290000;4.1
4640;1;202309290000;8.8
4641;1;202309290000;10.1
4643;1;202309290000;8.9
4644;1;202309290000;12.5
4646;1;202309290000;13.5
4647;1;202309290000;8.1
4648;1;202309290000;14.7
4649;1;202309290000;11.7
4650;1;202309290000;13.1
4651;1;202309290000;13.1
4652;1;202309290000;13.2
4653;1;202309290000;10.5
4654;1;202309290000;11.6
4655;1;202309290000;10.7
4656;1;202309290000;12.0
4657;1;202309290000;12.9
4658;1;202309290000;13.4
4659;1;202309290000;11.5
4660;1;202309290000;13.4
4661;1;202309290000;12.5
4662;1;202309290000;13.0
4663;1;202309290000;12.0
4664;1;202309290000;10.3
4665;1;202309290000;10.1
4707;1;202309290000;13.0
4737;1;202309290000;10.4
4753;1;202309290000;11.2
4776;1;202309290000;13.6
4789;1;202309290000;11.5
4793;1;202309290000;13.0
4801;1;202309290000;12.0
4819;1;202309290000;12.3
4824;1;202309290000;10.2
4826;1;202309290000;13.3
4841;1;202309290000;10.2
4850;1;202309290000;10.1
4857;1;202309290000;12.2
4862;1;202309290000;13.3
4864;1;202309290000;10.2
4870;1;202309290000;9.6
4871;1;202309290000;5.4
4872;1;202309290000;11.0
4880;1;202309290000;8.5
4916;1;202309290000;11.4
4941;1;202309290000;12.9
4945;1;202309290000;11.0
4964;1;202309290000;10.0
4968;1;202309290000;12.1
4970;1;202309290000;11.8
4972;1;202309290000;11.4
4973;1;202309290000;10.1
4974;1;202309290000;8.1
4975;1;202309290000;5.1
4976;1;202309290000;6.1
4977;1;202309290000;6.9
4978;1;202309290000;9.2
4979;1;202309290000;3.5
4980;1;202309290000;12.5
4981;1;202309290000;12.5
4982;1;202309290000;12.2
5003;1;202309290000;11.9
5005;1;202309290000;10.9
5022;1;202309290000;12.6
5023;1;202309290000;11.7
5024;1;202309290000;13.7
5025;1;202309290000;14.8
5026;1;202309290000;14.2
5031;1;202309290000;4.5
5032;1;202309290000;8.8
5124;1;202309290000;12.6
10101;1;202309290000;12.4
10102;1;202309290000;8.1
10103;1;202309290000;9.2
10104;1;202309290000;9.0
10105;1;202309290000;9.2
10106;1;202309290000;9.3
10107;1;202309290000;9.7
10108;1;202309290000;8.5
10109;1;202309290000;13.2
10110;1;202309290000;11.3
10111;1;202309290000;12.9
10113;1;202309290000;11.7
10114;1;202309290000;12.7
10115;1;202309290000;11.8
10116;1;202309290000;12.7
10117;1;202309290000;12.3
10118;1;202309290000;12.6
10119;1;202309290000;13.4
10120;1;202309290000;12.2
10121;1;202309290000;11.6
10122;1;202309290000;13.4
10123;1;202309290000;12.6
10124;1;202309290000;13.4
10125;1;202309290000;12.3
10126;1;202309290000;11.4
10131;1;202309290000;12.6
10132;1;202309290000;12.7
10133;1;202309290000;12.8
10134;1;202309290000;12.8
10135;1;202309290000;13.1
10136;1;202309290000;11.6
10137;1;202309290000;13.1
10138;1;202309290000;11.2
10139;1;202309290000;12.0
10140;1;202309290000;13.0
10141;1;202309290000;12.3
10142;1;202309290000;7.4
10143;1;202309290000;12.2
10144;1;202309290000;10.3
10145;1;202309290000;11.2
10146;1;202309290000;8.9
10147;1;202309290000;11.0
10148;1;202309290000;7.4
10149;1;202309290000;8.7
10150;1;202309290000;6.7
10152;1;202309290000;9.2
10153;1;202309290000;12.1
10154;1;202309290000;6.1
10155;1;202309290000;7.6
10156;1;202309290000;8.7
10157;1;202309290000;8.1
10158;1;202309290000;8.1
10159;1;202309290000;12.7
10161;1;202309290000;9.7
10162;1;202309290000;11.5
10163;1;202309290000;8.4
10164;1;202309290000;11.6
10165;1;202309290000;9.0
10166;1;202309290000;12.5
10167;1;202309290000;13.3
10168;1;202309290000;8.4
10169;1;202309290000;10.3
10170;1;202309290000;12.9
10171;1;202309290000;12.9
10173;1;202309290000;12.7
10177;1;202309290000;12.8
10179;1;202309290000;6.9
10184;1;202309290000;14.7
10186;1;202309290000;7.0
10187;1;202309290000;13.1
10188;1;202309290000;13.0
10189;1;202309290000;13.3
10190;1;202309290000;13.3
10191;1;202309290000;13.4
10192;1;202309290000;13.0
10193;1;202309290000;13.4
10194;1;202309290000;11.7
10195;1;202309290000;13.0
10196;1;202309290000;13.4
10198;1;202309290000;13.0
10199;1;202309290000;13.1
10202;1;202309290000;14.6
10203;1;202309290000;14.5
10204;1;202309290000;14.3
10207;1;202309290000;11.8
10216;1;202309290000;15.0
10217;1;202309290000;12.0
10218;1;202309290000;14.7
10219;1;202309290000;14.0
10232;1;202309290000;12.5
10233;1;202309290000;12.6
10234;1;202309290000;12.0
10235;1;202309290000;12.0
10236;1;202309290000;11.8
10237;1;202309290000;12.0
10238;1;202309290000;13.2
10239;1;202309290000;13.4
10240;1;202309290000;12.0
10241;1;202309290000;12.5
10271;1;202309290000;13.1
10273;1;202309290000;12.6
10274;1;202309290000;11.1
10275;1;202309290000;11.5
10276;1;202309290000;11.1
10277;1;202309290000;11.2
10278;1;202309290000;12.5
10279;1;202309290000;11.2
10280;1;202309290000;12.5
10285;1;202309290000;14.7
10286;1;202309290000;12.9
10287;1;202309290000;13.1
10290;1;202309290000;13.0
10291;1;202309290000;13.0
10292;1;202309290000;12.5
10293;1;202309290000;13.2
10294;1;202309290000;13.0
10295;1;202309290000;13.1
10296;1;202309290000;13.3
10298;1;202309290000;13.1
10299;1;202309290000;12.9
10300;1;202309290000;13.6
10301;1;202309290000;12.8
10302;1;202309290000;13.5
10303;1;202309290000;13.9
10304;1;202309290000;12.5
10305;1;202309290000;13.9
10306;1;202309290000;11.7
10307;1;202309290000;13.1
10308;1;202309290000;12.6
10309;1;202309290000;13.1
10310;1;202309290000;12.2
10311;1;202309290000;13.5
10312;1;202309290000;14.5
10313;1;202309290000;13.6
10314;1;202309290000;13.7
10315;1;202309290000;12.8
10316;1;202309290000;12.9
10317;1;202309290000;13.5
10318;1;202309290000;12.8
10319;1;202309290000;13.4
10320;1;202309290000;11.8
10321;1;202309290000;13.7
10322;1;202309290000;12.9
10323;1;202309290000;12.8
10324;1;202309290000;11.3
10325;1;202309290000;13.4
10327;1;202309290000;13.9
10328;1;202309290000;13.7
10329;1;202309290000;12.4
10330;1;202309290000;14.4
10331;1;202309290000;10.3
10332;1;202309290000;13.5
10333;1;202309290000;13.1
10334;1;202309290000;13.1
10335;1;202309290000;12.9
10336;1;202309290000;13.2
10337;1;202309290000;13.5
10338;1;202309290000;14.1
10339;1;202309290000;14.7
10340;1;202309290000;14.1
10341;1;202309290000;13.4
10342;1;202309290000;13.7
10343;1;202309290000;13.4
10345;1;202309290000;14.1
10346;1;202309290000;11.7
10347;1;202309290000;13.1
10348;1;202309290000;13.0
10349;1;202309290000;13.0
10350;1;202309290000;13.9
10351;1;202309290000;13.2
10352;1;202309290000;13.8
10353;1;202309290000;13.5
10354;1;202309290000;14.1
10355;1;202309290000;12.7
10356;1;202309290000;13.1
10357;1;202309290000;13.4
10358;1;202309290000;12.5
10359;1;202309290000;12.7
10360;1;202309290000;11.8
10361;1;202309290000;10.4
10364;1;202309290000;14.0
10365;1;202309290000;13.3
10370;1;202309290000;8.3
10371;1;202309290000;12.3
10372;1;202309290000;7.2
10373;1;202309290000;9.3
10374;1;202309290000;13.1
10375;1;202309290000;10.8
10379;1;202309290000;12.4
10428;1;202309290000;13.1
10429;1;202309290000;12.6
10430;1;202309290000;11.7
10431;1;202309290000;11.5
10432;1;202309290000;13.5
10433;1;202309290000;14.7
10434;1;202309290000;14.5
10435;1;202309290000;13.2
10496;1;202309290000;13.6
10500;1;202309290000;13.7
10502;1;202309290000;12.9
10512;1;202309290000;13.1
10513;1;202309290000;11.2
10514;1;202309290000;12.6
10515;1;202309290000;12.6
10675;1;202309290000;14.1
10762;1;202309290000;13.4
10764;1;202309290000;13.2
10765;1;202309290000;12.2
10766;1;202309290000;8.2
10767;1;202309290000;6.9
10768;1;202309290000;14.5
10770;1;202309290000;12.2
10775;1;202309290000;11.6
10776;1;202309290000;13.4
10778;1;202309290000;13.0
10779;1;202309290000;13.0
10780;1;202309290000;12.6
10781;1;202309290000;11.1
10782;1;202309290000;13.9
10786;1;202309290000;13.8
10787;1;202309290000;13.3
10788;1;202309290000;12.9
10789;1;202309290000;7.5
10790;1;202309290000;11.6
10791;1;202309290000;11.4
10792;1;202309290000;13.2
10793;1;202309290000;11.5
10794;1;202309290000;12.4
10795;1;202309290000;10.0
10796;1;202309290000;5.8
10797;1;202309290000;7.6
10798;1;202309290000;10.1
10799;1;202309290000;8.8
10802;1;202309290000;12.5
10877;1;202309290000;12.1
10878;1;202309290000;11.9
10879;1;202309290000;13.2
10880;1;202309290000;13.5
10881;1;202309290000;12.4
10882;1;202309290000;12.2
10883;1;202309290000;12.1
10884;1;202309290000;13.0
10885;1;202309290000;13.1
10887;1;202309290000;13.2
10888;1;202309290000;12.6
10889;1;202309290000;12.3
10890;1;202309290000;12.9
10891;1;202309290000;11.8
10893;1;202309290000;12.8
10894;1;202309290000;14.0
10895;1;202309290000;9.9
10896;1;202309290000;11.7
10897;1;202309290000;14.0
10899;1;202309290000;13.8
10900;1;202309290000;13.3
10901;1;202309290000;13.7
10902;1;202309290000;13.9
10903;1;202309290000;14.1
10904;1;202309290000;14.0
10905;1;202309290000;11.3
10906;1;202309290000;13.9
10907;1;202309290000;12.0
10908;1;202309290000;13.9
10909;1;202309290000;14.0
10910;1;202309290000;14.3
10912;1;202309290000;14.0
10913;1;202309290000;13.1
10923;1;202309290000;12.9
10924;1;202309290000;9.6
10925;1;202309290000;9.1
10926;1;202309290000;10.0
10927;1;202309290000;11.7
10950;1;202309290000;12.1
10951;1;202309290000;12.2
10952;1;202309290000;13.5
10954;1;202309290000;12.0
10955;1;202309290000;12.2
19992;1;202309290000;12.6
19994;1;202309290000;13.1
19995;1;202309290000;12.9
19996;1;202309290000;13.1
19997;1;202309290000;14.7
19999;1;202309290000;9.4
20221;1;202309290000;10.0
20223;1;202309290000;11.4
20328;1;202309290000;13.0
20391;1;202309290000;11.0
20429;1;202309290000;14.0
20430;1;202309290000;9.7
20431;1;202309290000;4.6
20445;1;202309290000;13.2
20466;1;202309290000;12.2
20467;1;202309290000;12.1
20468;1;202309290000;12.1
20469;1;202309290000;12.3
20470;1;202309290000;11.7
20471;1;202309290000;13.3
20472;1;202309290000;12.9
20473;1;202309290000;12.1
20474;1;202309290000;13.4
20475;1;202309290000;11.7
20476;1;202309290000;11.6
20477;1;202309290000;11.8
20585;1;202309290000;4.4
20627;1;202309290000;12.9
20628;1;202309290000;12.9
20629;1;202309290000;12.7
20632;1;202309290000;6.1
20633;1;202309290000;8.3
20634;1;202309290000;12.7
20635;1;202309290000;11.2
20636;1;202309290000;8.3
20805;1;202309290000;5.5
1;1;202309300000;6.5
2;1;202309300000;13.7
3;1;202309300000;12.8
4;1;202309300000;9.5
6;1;202309300000;10.5
7;1;202309300000;10.6
8;1;202309300000;9.7
9;1;202309300000;10.3
10;1;202309300000;8.5
11;1;202309300000;10.1
13;1;202309300000;11.2
14;1;202309300000;11.7
15;1;202309300000;10.5
17;1;202309300000;11.0
18;1;202309300000;11.5
19;1;202309300000;7.3
20;1;202309300000;9.6
22;1;202309300000;15.3
23;1;202309300000;5.8
24;1;202309300000;8.0
25;1;202309300000;10.6
26;1;202309300000;5.7
27;1;202309300000;13.5
28;1;202309300000;9.0
29;1;202309300000;0.6
30;1;202309300000;7.1
31;1;202309300000;10.0
32;1;202309300000;11.5
33;1;202309300000;-0.3
34;1;202309300000;11.6
35;1;202309300000;5.6
36;1;202309300000;14.6
37;1;202309300000;13.9
38;1;202309300000;9.4
39;1;202309300000;11.7
40;1;202309300000;10.2
41;1;202309300000;7.9
42;1;202309300000;10.2
43;1;202309300000;8.6
44;1;202309300000;12.1
45;1;202309300000;5.3
46;1;202309300000;10.9
47;1;202309300000;16.0
48;1;202309300000;11.8
49;1;202309300000;13.6
50;1;202309300000;12.9
51;1;202309300000;14.0
52;1;202309300000;12.7
53;1;202309300000;12.8
54;1;202309300000;10.8
56;1;202309300000;13.2
57;1;202309300000;12.5
58;1;202309300000;12.7
59;1;202309300000;11.0
60;1;202309300000;7.4
61;1;202309300000;15.6
62;1;202309300000;7.0
63;1;202309300000;10.3
64;1;202309300000;10.8
65;1;202309300000;7.2
66;1;202309300000;13.1
67;1;202309300000;11.6
68;1;202309300000;13.5
69;1;202309300000;10.5
70;1;202309300000;11.3
71;1;202309300000;13.5
72;1;202309300000;9.2
73;1;202309300000;5.1
74;1;202309300000;2.1
75;1;202309300000;12.5
76;1;202309300000;14.0
77;1;202309300000;10.7
78;1;202309300000;11.8
79;1;202309300000;13.1
80;1;202309300000;12.0
81;1;202309300000;14.0
82;1;202309300000;11.3
83;1;202309300000;11.6
84;1;202309300000;16.2
85;1;202309300000;11.6
86;1;202309300000;12.0
87;1;202309300000;13.3
88;1;202309300000;10.1
89;1;202309300000;11.1
91;1;202309300000;8.7
92;1;202309300000;12.7
93;1;202309300000;13.3
94;1;202309300000;12.3
95;1;202309300000;12.3
96;1;202309300000;10.5
97;1;202309300000;11.8
103;1;202309300000;11.6
106;1;202309300000;11.5
118;1;202309300000;12.3
123;1;202309300000;11.5
129;1;202309300000;11.1
131;1;202309300000;7.9
140;1;202309300000;12.3
141;1;202309300000;14.1
143;1;202309300000;11.1
146;1;202309300000;14.1
152;1;202309300000;11.9
162;1;202309300000;12.9
165;1;202309300000;10.6
167;1;202309300000;10.3
172;1;202309300000;5.6
178;1;202309300000;11.0
181;1;202309300000;11.7
182;1;202309300000;12.4
186;1;202309300000;10.8
192;1;202309300000;11.6
204;1;202309300000;11.9
205;1;202309300000;14.3
211;1;202309300000;11.4
224;1;202309300000;9.6
229;1;202309300000;14.7
233;1;202309300000;11.8
239;1;202309300000;12.1
240;1;202309300000;11.9
244;1;202309300000;12.3
247;1;202309300000;11.9
255;1;202309300000;12.9
256;1;202309300000;12.4
257;1;202309300000;10.7
266;1;202309300000;12.8
268;1;202309300000;14.4
270;1;202309300000;14.3
272;1;202309300000;13.0
273;1;202309300000;2.7
274;1;202309300000;10.2
280;1;202309300000;8.6
281;1;202309300000;7.2
290;1;202309300000;14.1
294;1;202309300000;12.0
297;1;202309300000;12.1
301;1;202309300000;11.3
308;1;202309300000;13.3
309;1;202309300000;10.6
311;1;202309300000;12.2
316;1;202309300000;11.3
317;1;202309300000;9.7
321;1;202309300000;9.2
326;1;202309300000;11.2
331;1;202309300000;14.5
332;1;202309300000;12.4
338;1;202309300000;8.9
341;1;202309300000;8.8
342;1;202309300000;11.1
355;1;202309300000;13.3
358;1;202309300000;11.0
359;1;202309300000;14.0
361;1;202309300000;12.9
379;1;202309300000;11.8
384;1;202309300000;9.1
385;1;202309300000;14.1
388;1;202309300000;12.5
389;1;202309300000;12.4
392;1;202309300000;11.8
396;1;202309300000;11.0
404;1;202309300000;11.4
405;1;202309300000;9.2
407;1;202309300000;11.2
409;1;202309300000;5.1
414;1;202309300000;7.6
415;1;202309300000;15.4
417;1;202309300000;8.6
419;1;202309300000;12.9
423;1;202309300000;12.9
426;1;202309300000;11.1
429;1;202309300000;12.0
432;1;202309300000;11.5
433;1;202309300000;10.3
436;1;202309300000;12.2
451;1;202309300000;14.3
454;1;202309300000;14.9
455;1;202309300000;11.8
456;1;202309300000;11.2
462;1;202309300000;11.6
464;1;202309300000;11.5
465;1;202309300000;8.3
468;1;202309300000;7.6
472;1;202309300000;15.2
506;1;202309300000;11.2
510;1;202309300000;10.8
516;1;202309300000;14.2
521;1;202309300000;9.8
534;1;202309300000;11.7
536;1;202309300000;11.0
540;1;202309300000;12.4
557;1;202309300000;10.8
560;1;202309300000;13.5
571;1;202309300000;10.7
606;1;202309300000;0.7
612;1;202309300000;7.3
630;1;202309300000;11.5
636;1;202309300000;12.2
638;1;202309300000;9.6
641;1;202309300000;10.0
645;1;202309300000;11.5
647;1;202309300000;13.5
649;1;202309300000;13.6
655;1;202309300000;13.1
665;1;202309300000;12.2
666;1;202309300000;13.1
668;1;202309300000;12.4
669;1;202309300000;11.7
687;1;202309300000;11.9
694;1;202309300000;12.8
695;1;202309300000;14.0
700;1;202309300000;7.1
711;1;202309300000;11.1
714;1;202309300000;12.4
723;1;202309300000;10.4
729;1;202309300000;9.3
731;1;202309300000;9.7
738;1;202309300000;12.1
743;1;202309300000;9.7
746;1;202309300000;11.8
748;1;202309300000;10.7
749;1;202309300000;12.0
762;1;202309300000;12.1
765;1;202309300000;10.9
771;1;202309300000;10.7
774;1;202309300000;12.1
779;1;202309300000;12.0
782;1;202309300000;12.2
795;1;202309300000;12.0
797;1;202309300000;11.5
799;1;202309300000;12.6
800;1;202309300000;11.7
803;1;202309300000;11.4
806;1;202309300000;11.8
835;1;202309300000;6.9
842;1;202309300000;12.0
843;1;202309300000;15.1
844;1;202309300000;12.3
847;1;202309300000;6.1
848;1;202309300000;11.5
849;1;202309300000;12.6
850;1;202309300000;11.6
852;1;202309300000;10.7
853;1;202309300000;12.2
854;1;202309300000;11.5
855;1;202309300000;11.5
856;1;202309300000;3.1
857;1;202309300000;12.3
859;1;202309300000;10.4
860;1;202309300000;13.6
861;1;202309300000;7.2
862;1;202309300000;5.2
863;1;202309300000;6.7
864;1;202309300000;4.5
865;1;202309300000;13.9
866;1;202309300000;3.6
867;1;202309300000;3.6
915;1;202309300000;12.6
952;1;202309300000;13.0
955;1;202309300000;9.0
958;1;202309300000;13.0
1024;1;202309300000;13.4
1040;1;202309300000;12.1
1118;1;202309300000;12.6
1435;1;202309300000;13.6
1472;1;202309300000;13.0
1728;1;202309300000;11.6
1729;1;202309300000;11.2
1730;1;202309300000;11.6
1731;1;202309300000;11.8
1732;1;202309300000;11.2
1733;1;202309300000;11.6
1734;1;202309300000;11.0
1735;1;202309300000;11.5
1736;1;202309300000;11.9
1737;1;202309300000;12.1
1738;1;202309300000;11.9
1739;1;202309300000;11.8
1740;1;202309300000;11.9
1741;1;202309300000;11.7
1742;1;202309300000;11.3
1743;1;202309300000;12.3
1744;1;202309300000;11.7
1745;1;202309300000;12.0
1746;1;202309300000;11.6
1747;1;202309300000;12.1
1748;1;202309300000;12.7
1749;1;202309300000;11.8
1750;1;202309300000;12.8
1751;1;202309300000;12.1
1752;1;202309300000;12.3
1753;1;202309300000;11.5
1754;1;202309300000;11.7
1755;1;202309300000;11.6
1756;1;202309300000;12.1
1757;1;202309300000;12.0
1758;1;202309300000;12.3
1759;1;202309300000;12.4
1760;1;202309300000;12.8
1761;1;202309300000;12.1
1762;1;202309300000;12.2
1763;1;202309300000;12.1
